Query Index,Method Name,Top-k Indices
799,graph_PSS,"632, 8880, 8571, 10574, 10028, 3788, 14632, 28601, 27857, 25925, 21136, 22629, 3467, 9297, 4786, 4470, 624, 15661, 1518, 10692, 17239, 1317, 5373, 10796, 9629, 3391, 11678, 13998, 18359, 4534, 3764, 22494, 7266, 29762, 25696, 24294, 17352, 160, 28380, 803, 6762, 15497, 18596, 22746, 25588, 29119, 17869, 22014, 8677, 18606"
799,graph_POS,"632, 8880, 19313, 8571, 19473, 10574, 22447, 3788, 14632, 1625, 2966, 25925, 12471, 22629, 3467, 13404, 12787, 16106, 16642, 3241, 4786, 20834, 4470, 624, 1567, 15661, 1518, 10692, 17564, 17239, 6117, 1317, 8594, 27294, 23493, 12126, 19680, 5373, 16251, 1619, 9629, 28504, 3391, 18226, 7376, 11678, 4534, 23002, 12775, 3764"
799,graph_CMA,"13404, 19473, 16106, 17239, 632, 5373, 26593, 21713, 8880, 16642, 184, 25325, 11989, 22447, 19313, 12471, 20838, 8571, 2084, 27441, 10028, 12774, 22456, 12601, 3236, 10574, 119, 3788, 3953, 2966, 14632, 28601, 1625, 15954, 26748, 27857, 18175, 25925, 9264, 6117, 20834, 23929, 21136, 22629, 3467, 28258, 9297, 16983, 19680, 16251"
799,LBF_PSS,"28380, 10151, 7266, 3764, 4534, 18284, 29762, 160, 1851, 803, 17239, 29879, 22746, 8677, 22467, 11505, 5373, 13404, 11266, 18396, 14770, 625, 9348, 19313, 20005, 10667, 19473, 11989, 17017, 16642, 23002, 9198, 22447, 12471, 19341, 21713, 25221, 22456, 12871, 19827, 184, 17965, 25325, 119, 9311, 26748, 26593, 18226, 16106, 20838"
799,LBF_POS,"17239, 5373, 4534, 29762, 7266, 3764, 160, 28380, 803, 22746, 8677, 10151, 11505, 1851, 22467, 29879, 13404, 11266, 18396, 18284, 625, 14770, 9348, 19313, 20005, 10667, 11989, 19473, 17017, 16642, 9198, 23002, 22447, 12471, 19341, 25221, 21713, 22456, 17965, 12871, 19827, 184, 25325, 119, 9311, 26748, 26593, 18226, 16106, 20838"
799,LBF_CMA,"13404, 19473, 16106, 17239, 5373, 26593, 21713, 16642, 25325, 22447, 184, 19313, 12471, 11989, 20838, 22456, 119, 26748, 23002, 22467, 160, 9348, 18226, 4534, 12871, 17017, 7266, 29762, 3764, 28380, 20005, 803, 14770, 22746, 10667, 8677, 11505, 10151, 1851, 9198, 18284, 29879, 11266, 25221, 18396, 625, 17965, 19827, 19341, 9311"
799,OSF_PSS,"28380, 11266, 7266, 3764, 4534, 18284, 29762, 1851, 803, 29879, 22746, 8677, 10151, 22467, 11505, 160, 5373, 13404, 18396, 14999, 14770, 12197, 6573, 9348, 625, 19313, 10667, 20005, 19473, 11989, 17017, 16642, 23002, 9198, 22447, 12471, 19341, 21713, 25221, 22456, 12871, 19827, 184, 17965, 25325, 6607, 6601, 119, 11655, 9311"
799,OSF_POS,"17239, 5373, 4534, 29762, 7266, 3764, 160, 28380, 803, 22746, 8677, 10151, 11505, 1851, 22467, 29879, 13404, 11266, 18396, 18284, 14999, 625, 12197, 6573, 14770, 9348, 19313, 20005, 10667, 11989, 19473, 17017, 16642, 9198, 23002, 22447, 12471, 19341, 25221, 21713, 22456, 17965, 12871, 19827, 184, 25325, 6607, 6601, 119, 11655"
799,OSF_CMA,"13404, 19473, 16106, 17239, 5373, 26593, 21713, 16642, 25325, 22447, 184, 19313, 12471, 11989, 20838, 22456, 119, 26748, 23002, 22467, 160, 9348, 18226, 4534, 12871, 17017, 7266, 29762, 3764, 28380, 20005, 803, 14770, 22746, 10667, 8677, 11505, 10151, 1851, 9198, 18284, 29879, 11266, 25221, 18396, 21794, 4052, 14999, 625, 6601"
799,Grid_PSS,"8880, 26593, 11505, 22456, 17352, 14632, 28601, 3764, 25925, 3467, 12601, 26670, 15661, 1518, 4534, 632, 9629, 25588, 2966, 22494, 29762, 624, 7266, 8571, 3391, 10028, 22629, 160, 1851, 13998, 803, 21136, 4786, 7581, 25319, 27857, 15497, 10692, 22014, 10151, 29119, 5054, 5373, 29879, 119, 13404, 8677, 16251, 2084, 625"
799,Grid_POS,"632, 8880, 8571, 10028, 10574, 14632, 28601, 3788, 27857, 25925, 22629, 3467, 21136, 9297, 624, 4786, 17239, 10692, 15661, 1518, 4470, 5373, 1317, 4534, 9629, 10796, 22494, 29762, 7266, 3391, 3764, 160, 28380, 13998, 803, 25696, 22746, 17352, 22014, 8677, 10151, 25588, 11505, 15497, 1851, 18596, 6504, 22467, 5054, 29119"
799,Grid_CMA,"13404, 19473, 16106, 17239, 632, 5373, 26593, 8880, 21713, 16642, 25325, 22447, 184, 19313, 12471, 11989, 20838, 8571, 2084, 27441, 12774, 10028, 22456, 12601, 3236, 119, 3953, 10574, 14632, 2966, 28601, 3788, 1625, 15954, 26748, 27857, 16251, 18175, 12787, 25925, 22629, 23493, 3467, 21136, 9297, 9264, 23002, 624, 15444, 6531"
1884,graph_Exacts,"19294, 28369, 26122, 25198, 16725, 9155, 10183, 5550, 7114, 3910, 28122, 1089, 18761, 3698, 28243, 4122, 2828, 8090, 3323, 27475, 27100, 27588, 28755, 29226, 12524, 17664, 1292, 6893, 24201, 21465, 22988, 4438, 18069, 28889, 18782, 18403, 28054, 3730, 9812, 29093, 20275, 16162, 26136, 17742, 18103, 12974, 26494, 13021, 20010, 13980"
1884,graph_PSS,"6893, 10183, 3323, 16725, 4438, 8090, 9812, 29093, 18782, 26136, 20010, 2609, 2405, 18069, 203, 1167, 2576, 5473, 24926, 20000, 15965, 28889, 5346, 8966, 21763, 14639, 12955, 27024, 26855, 5861, 575, 11858, 14580, 2403, 1925, 1313, 29597, 18235, 16172, 6242, 17265, 24395, 15045, 2275, 17887, 17162, 3224, 15623, 26557, 6155"
1884,graph_POS,"19294, 27100, 12524, 6893, 10183, 3323, 16725, 22988, 4438, 8090, 21465, 28755, 9812, 29093, 18782, 26136, 20010, 26494, 2609, 1089, 2405, 18069, 12974, 203, 27588, 3910, 2576, 29226, 18403, 5473, 24926, 20000, 24971, 9221, 25327, 28889, 8966, 21763, 14639, 28243, 12955, 13980, 21535, 27024, 26855, 575, 14580, 2403, 28122, 29597"
1884,graph_CMA,"19294, 28369, 26122, 25198, 16725, 9155, 10183, 5550, 7114, 3910, 28122, 1089, 18761, 3698, 28243, 4122, 2828, 8090, 3323, 27475, 27100, 27588, 28755, 29226, 12524, 17664, 1292, 6893, 24201, 21465, 22988, 4438, 18069, 28889, 18782, 18403, 28054, 3730, 9812, 29093, 20275, 16162, 26136, 17742, 18103, 12974, 26494, 13021, 20010, 13980"
1884,LBF_PSS,"12918, 12524, 3323, 16725, 8090, 28755, 18782, 3368, 2609, 18069, 3902, 5473, 20000, 12955, 28889, 26136, 26122, 2405, 27024, 19061, 24926, 10183, 20395, 17664, 4438, 9812, 29226, 27100, 28122, 6893, 29093, 25744, 3224, 20662, 16709, 26494, 19694, 8910, 1089, 25327, 25198, 27475, 5550, 2828, 16162, 12508, 17168, 27588, 20275, 27295"
1884,LBF_POS,"12918, 12524, 6893, 10183, 3323, 4438, 16725, 8090, 28755, 9812, 29093, 18782, 26136, 2609, 2405, 18069, 5473, 29226, 24926, 20000, 12955, 28889, 27024, 3224, 19061, 17664, 26122, 25744, 3368, 20395, 28122, 3902, 27100, 20662, 16709, 8910, 26494, 19694, 25327, 1089, 25198, 27475, 5550, 2828, 16162, 12508, 17168, 27588, 20275, 27295"
1884,LBF_CMA,"12918, 26122, 16725, 25198, 10183, 5550, 28122, 1089, 2828, 8090, 3323, 27475, 27100, 27588, 28755, 29226, 12524, 17664, 6893, 18069, 18782, 4438, 28889, 9812, 20275, 29093, 16162, 26136, 26494, 2609, 8910, 20395, 19694, 20000, 20662, 2405, 24926, 27024, 3368, 25327, 5473, 16709, 12508, 12955, 3224, 19061, 25744, 27295, 3902, 17168"
1884,OSF_PSS,"12918, 21409, 12524, 10183, 3323, 16725, 2860, 13913, 20395, 6007, 29093, 18782, 17114, 21182, 26547, 25348, 3703, 17980, 1785, 25225, 25550, 16111, 18069, 13845, 2876, 14469, 28905, 29226, 11511, 4628, 12955, 28889, 27024, 22169, 19778, 3224, 17633, 14659, 17664, 12973, 26136, 21318, 2405, 24494, 9294, 27068, 19061, 3368, 5473, 19715"
1884,OSF_POS,"12918, 12524, 6893, 10183, 3323, 4438, 16725, 8090, 28755, 9812, 29093, 18782, 20010, 26136, 2609, 2405, 18069, 5473, 29226, 24926, 20000, 12955, 28889, 27024, 3224, 19061, 14659, 17664, 18290, 13999, 26122, 21318, 2024, 25550, 24494, 25744, 9294, 3368, 19715, 16111, 17114, 23687, 26547, 14469, 22169, 17980, 10853, 9814, 22883, 20395"
1884,OSF_CMA,"12918, 19294, 26122, 28369, 16725, 25198, 9155, 10183, 5550, 7114, 3910, 28122, 1089, 18761, 2828, 8090, 3323, 28243, 3698, 27475, 4122, 27100, 27588, 28755, 29226, 12524, 17664, 6893, 1292, 24201, 22988, 21465, 18069, 18782, 4438, 28889, 18403, 28054, 9812, 20275, 29093, 16162, 26136, 17742, 26494, 13021, 18103, 20010, 12974, 2609"
1884,Grid_PSS,"28369, 21409, 25198, 4122, 1292, 10183, 21465, 16725, 29093, 3730, 17114, 17742, 26547, 20010, 26096, 12974, 26136, 22729, 3910, 16162, 1167, 14469, 28905, 2576, 7243, 4726, 24926, 15965, 11511, 4628, 14659, 28889, 15623, 6111, 6515, 18423, 21763, 26855, 23569, 26334, 575, 5861, 5280, 1925, 21308, 13324, 28809, 27588, 14580, 7720"
1884,Grid_POS,"12918, 12524, 6893, 10183, 3323, 4438, 16725, 8090, 28755, 9812, 29093, 18782, 20010, 26136, 2609, 2405, 1167, 18069, 203, 2576, 5473, 29226, 24926, 20000, 15965, 5346, 18936, 12955, 28889, 8966, 27024, 14639, 21763, 26855, 18235, 28138, 12292, 575, 11646, 5861, 2403, 5280, 11858, 1925, 4722, 1313, 13324, 14580, 15910, 17922"
1884,Grid_CMA,"12918, 19294, 26122, 28369, 16725, 25198, 9155, 10183, 5550, 7114, 3910, 28122, 1089, 18761, 2828, 8090, 3323, 28243, 3698, 27475, 4122, 27100, 27588, 28755, 29226, 12524, 17664, 6893, 1292, 24201, 22988, 21465, 18069, 18782, 4438, 28889, 18403, 28054, 9812, 20275, 29093, 16162, 26136, 3730, 17742, 26494, 13021, 18103, 20010, 12974"
1890,graph_Exacts,"20046, 24332, 15668, 25380, 1126, 26559, 6801, 6813, 20125, 17110, 4876, 13313, 24045, 28901, 23489, 5617, 5766, 18888, 14150, 20624, 15213, 595, 26787, 11512, 7249, 2923, 23972, 9269, 15920, 18886, 1589, 3981, 26284, 27229, 12698, 17510, 9205, 22021, 5074, 1547, 17191, 18356, 1533, 952, 23683, 27411, 13497, 3892, 23947, 25575"
1890,graph_PSS,"25380, 18888, 5074, 17191, 952, 14150, 23947, 1126, 15535, 25285, 23683, 1533, 23279, 7779, 3586, 28287, 18000, 3518, 6980, 2516, 26853, 27411, 9516, 9192, 5493, 3331, 13435, 12904, 23209, 28215, 13209, 11099, 4916, 14641, 4574, 2392, 17938, 17510, 3256, 230, 24166, 26186, 24597, 6001, 25489, 7730, 10198, 29171, 6126, 595"
1890,graph_POS,"25380, 4876, 18888, 11512, 24045, 5074, 9269, 27229, 17191, 952, 14150, 23947, 1126, 15535, 25285, 23683, 18838, 1533, 7249, 23279, 7779, 3586, 28287, 18000, 789, 3518, 6801, 15920, 6980, 2516, 26853, 27411, 9516, 24332, 9192, 22545, 1589, 26559, 5493, 3331, 5818, 13435, 12904, 23209, 26284, 28215, 13464, 2923, 17110, 20046"
1890,graph_CMA,"20046, 24332, 15668, 25380, 1126, 26559, 6801, 6813, 20125, 17110, 4876, 13313, 24045, 28901, 23489, 5617, 5766, 18888, 14150, 20624, 15213, 595, 26787, 11512, 7249, 2923, 23972, 9269, 15920, 18886, 1589, 3981, 26284, 27229, 12698, 17510, 9205, 22021, 5074, 1547, 17191, 18356, 1533, 952, 23683, 27411, 13497, 3892, 23947, 25575"
1890,LBF_PSS,"14150, 7779, 18000, 3331, 27167, 25373, 3981, 27411, 10839, 5766, 595, 3586, 15041, 14174, 26787, 20046, 16718, 28014, 20914, 11302, 6623, 6801, 26284, 17110, 13313, 11512, 22021, 13464, 20125, 6813, 23972, 24087, 24332, 15668, 22046, 460, 4876, 28901, 26559, 20624, 3098, 9269, 15920, 5617, 27229, 1589, 24321, 24045, 27989, 10629"
1890,LBF_POS,"14150, 7779, 3586, 18000, 27411, 3331, 595, 27167, 25373, 5766, 3981, 10839, 14174, 26787, 15041, 11302, 28014, 20046, 20914, 16718, 6623, 26284, 17110, 13313, 11512, 6801, 22021, 13464, 20125, 6813, 23972, 24087, 24332, 22046, 4876, 460, 15668, 28901, 26559, 20624, 3098, 9269, 15920, 5617, 27229, 1589, 24321, 24045, 27989, 10629"
1890,LBF_CMA,"24332, 20046, 15668, 26559, 6801, 20125, 6813, 17110, 4876, 13313, 24045, 28901, 5617, 5766, 14150, 20624, 11512, 595, 26787, 23972, 9269, 15920, 3981, 1589, 27229, 26284, 22021, 27411, 14174, 24087, 460, 18000, 25373, 16718, 13464, 20914, 24321, 6623, 15041, 7779, 3586, 22046, 3331, 10629, 11302, 27989, 27167, 28014, 3098, 10839"
1890,OSF_PSS,"17191, 14150, 23947, 15535, 1533, 18000, 3331, 23209, 2392, 24166, 230, 27167, 25373, 6756, 3981, 1126, 16307, 12415, 18888, 27411, 6980, 10839, 7779, 25380, 5074, 5766, 595, 3256, 16848, 12246, 3586, 28078, 14174, 24170, 15041, 14749, 26787, 20046, 17453, 16070, 16718, 10615, 20600, 28014, 27989, 26284, 11302, 17110, 20914, 6623"
1890,OSF_POS,"25380, 18888, 5074, 17191, 14150, 23947, 1126, 15535, 1533, 7779, 3586, 18000, 6980, 27411, 3331, 23209, 2392, 24166, 3256, 230, 595, 27167, 25373, 12415, 6756, 28078, 5766, 3981, 16307, 10839, 14174, 16848, 12246, 24170, 26787, 14749, 15041, 11302, 17453, 16070, 20600, 28014, 10615, 20046, 20914, 16718, 6623, 26284, 1036, 17110"
1890,OSF_CMA,"24332, 20046, 15668, 25380, 26559, 1126, 6801, 20125, 6813, 17110, 4876, 13313, 24045, 28901, 5617, 5766, 18888, 14150, 20624, 11512, 595, 26787, 23972, 9269, 15920, 3981, 1589, 27229, 26284, 22021, 5074, 17191, 1533, 27411, 23947, 14174, 24087, 460, 18000, 15535, 25373, 16718, 13464, 20914, 24321, 6623, 15041, 7779, 3586, 22046"
1890,Grid_PSS,"25380, 18888, 14150, 1126, 23683, 1533, 23279, 18000, 6980, 2516, 26853, 27411, 5493, 12904, 28215, 14641, 2392, 17938, 3256, 6001, 10198, 6126, 23489, 5874, 17299, 29182, 27847, 9761, 6415, 26137, 7592, 2546, 27167, 18045, 27583, 29709, 3099, 11790, 24683, 13046, 13959, 25160, 20469, 11845, 9289, 17625, 3555, 24226, 17510, 12415"
1890,Grid_POS,"25380, 18888, 5074, 17191, 952, 14150, 23947, 1126, 15535, 25285, 23683, 1533, 23279, 7779, 28287, 3586, 3518, 18000, 6980, 2516, 26853, 9516, 27411, 9192, 5493, 13435, 3331, 12904, 23209, 28215, 4916, 4574, 13209, 11099, 14641, 17510, 2392, 24166, 17938, 25489, 3256, 6001, 26186, 230, 24597, 7730, 10198, 29171, 6126, 20881"
1890,Grid_CMA,"24332, 20046, 15668, 25380, 26559, 1126, 6801, 20125, 6813, 17110, 4876, 13313, 24045, 28901, 23489, 5617, 5766, 18888, 14150, 20624, 15213, 11512, 595, 7249, 26787, 2923, 23972, 9269, 15920, 18886, 3981, 1589, 12698, 27229, 9205, 17510, 26284, 22021, 5074, 1547, 18356, 17191, 23683, 952, 1533, 13497, 3892, 27411, 25575, 23947"
1856,graph_Exacts,"29203, 8718, 16348, 9471, 29656, 17194, 11614, 22149, 5100, 24111, 21257, 12715, 18311, 452, 19099, 8277, 5235, 19306, 17320, 22918, 23003, 19970, 20684, 12495, 23168, 4444, 21622, 19390, 14563, 21002, 27948, 14426, 12655, 27484, 2931, 23123, 20327, 6455, 20387, 25045, 2055, 26999, 23980, 29371, 29242, 24151, 10354, 1212, 13191, 25148"
1856,graph_PSS,"20327, 10354, 8718, 2055, 5100, 29477, 9029, 18311, 25853, 3976, 6455, 23319, 29722, 3535, 4039, 12773, 18893, 17194, 15584, 16010, 3887, 1354, 26957, 28514, 1315, 21764, 11349, 8761, 17480, 15120, 21971, 25510, 11173, 29656, 10057, 10013, 5193, 28769, 2111, 22622, 25602, 19306, 29203, 14004, 18773, 19962, 24313, 12410, 26119, 11273"
1856,graph_POS,"14695, 22918, 20327, 10354, 14426, 10267, 2931, 12495, 2055, 18865, 16057, 5100, 11902, 26999, 23168, 29477, 9029, 23546, 14126, 12286, 23123, 20779, 19970, 18908, 18311, 29109, 3551, 25853, 24621, 13191, 28930, 25810, 3976, 6455, 23319, 12978, 10987, 29722, 16967, 13438, 13367, 14246, 3535, 20752, 4039, 4025, 12773, 18893, 5096, 8470"
1856,graph_CMA,"29203, 8718, 16348, 9471, 29656, 17194, 11614, 22149, 5100, 24111, 21257, 12715, 18311, 452, 19099, 8277, 5235, 19306, 17320, 22918, 23003, 19970, 20684, 12495, 23168, 4444, 21622, 19390, 14563, 21002, 27948, 14426, 12655, 27484, 2931, 23123, 20327, 6455, 20387, 25045, 2055, 26999, 23980, 29371, 29242, 24151, 10354, 1212, 13191, 25148"
1856,LBF_PSS,"17194, 11173, 19306, 29203, 27305, 21257, 15991, 19099, 9471, 1212, 3887, 22149, 14773, 10354, 18311, 5100, 29656, 19578, 8718, 26543, 3113, 16085, 2966, 24485, 21646, 19540, 24111, 10, 14032, 11614, 22505, 12006, 28065, 16348, 6622, 3607, 12256, 10860, 16481, 7829, 4742, 26780, 7942, 20609, 10368, 14152, 12715, 19165, 4902, 28132"
1856,LBF_POS,"10354, 8718, 5100, 18311, 17194, 3887, 11173, 29656, 19306, 29203, 1212, 27305, 21257, 15991, 26543, 19099, 9471, 22149, 14773, 3113, 19578, 2966, 16085, 21646, 24485, 19540, 10, 24111, 14032, 22505, 11614, 12006, 28065, 16348, 6622, 12256, 3607, 10860, 16481, 7829, 4742, 26780, 7942, 20609, 10368, 14152, 12715, 19165, 4902, 28132"
1856,LBF_CMA,"29203, 8718, 16348, 9471, 29656, 17194, 11614, 5100, 24111, 22149, 21257, 12715, 18311, 19099, 19306, 10354, 1212, 27305, 3887, 19540, 11173, 14032, 10860, 26543, 15991, 12006, 3607, 10, 16481, 22505, 26780, 28065, 19165, 21646, 7942, 7829, 4902, 14773, 12256, 14152, 3113, 16085, 24485, 19578, 28132, 2966, 20609, 10368, 6622, 4742"
1856,OSF_PSS,"10354, 8718, 5100, 18311, 17194, 3887, 11173, 29656, 19306, 26119, 15991, 20701, 2093, 26085, 13433, 27305, 21257, 5200, 22149, 19099, 9471, 14152, 29129, 1212, 3992, 7829, 3628, 10368, 18955, 29203, 24875, 21607, 26543, 24485, 12601, 16085, 25067, 12256, 545, 22505, 4902, 11274, 10796, 3745, 14887, 3059, 26780, 20075, 29445, 19540"
1856,OSF_POS,"10354, 8718, 5100, 18311, 17194, 3887, 11173, 29656, 19306, 29203, 26119, 1212, 27305, 21257, 15991, 26543, 19099, 13433, 5200, 9471, 29129, 22122, 12601, 3992, 22149, 14102, 14773, 545, 3628, 20701, 3113, 19578, 2966, 16085, 21646, 24485, 19540, 12451, 3745, 10, 24111, 3059, 14032, 20075, 22505, 11614, 13349, 2093, 9866, 12006"
1856,OSF_CMA,"29203, 8718, 16348, 9471, 29656, 17194, 11614, 5100, 24111, 22149, 21257, 12715, 18311, 19099, 19306, 10354, 1212, 27305, 3887, 19540, 11173, 14032, 10860, 26543, 26119, 12984, 25067, 16321, 15991, 12006, 3607, 1317, 10, 25696, 16481, 26718, 12451, 17981, 26085, 22726, 22505, 26780, 18606, 20075, 21607, 28065, 19165, 21646, 13433, 9297"
1856,Grid_PSS,"9126, 2148, 3551, 12939, 11435, 10860, 20017, 21658, 28705, 21490, 20387, 18025, 6776, 23231, 5226, 5597, 10350, 9572, 18106, 14722, 14126, 8256, 21222, 5137, 1584, 16449, 22818, 19341, 12272, 10889, 22456, 12449, 10390, 5096, 7505, 5403, 29501, 12844, 17668, 20270, 15226, 29094, 25474, 336, 23437, 6840, 15056, 2610, 23218, 23547"
1856,Grid_POS,"20327, 10354, 8718, 2055, 5100, 29477, 9029, 18311, 25853, 3976, 23319, 29722, 6455, 3535, 4039, 12773, 18893, 17194, 15584, 25778, 16010, 3887, 1354, 26957, 28514, 1315, 11349, 21764, 17480, 21971, 15120, 25510, 11173, 8761, 10057, 26246, 29656, 10013, 24902, 28769, 2111, 22622, 5193, 19306, 25602, 18773, 29203, 24313, 26119, 19962"
1856,Grid_CMA,"29203, 8718, 16348, 9471, 29656, 17194, 11614, 5100, 24111, 22149, 21257, 16967, 28652, 12715, 18311, 14695, 452, 19099, 8277, 19306, 5235, 17320, 22918, 23003, 19970, 28550, 4444, 29473, 20684, 12495, 21622, 23168, 27948, 14563, 19390, 21002, 12655, 14426, 27484, 14503, 23123, 2931, 20327, 16377, 25045, 29371, 20387, 26999, 15436, 2055"
953,graph_Exacts,"18273, 17564, 3173, 16003, 5027, 20515, 2296, 4653, 14516, 17445, 27880, 28258, 17525, 28205, 207, 16507, 5069, 974, 9311, 9162, 23519, 20201, 15237, 14120, 11640, 3233, 27797, 4616, 14383, 2481, 28543, 29285, 21901, 16716, 16085, 24103, 1810, 14205, 25645, 15107, 29692, 15799, 11719, 21584, 19911, 25908, 21231, 18239, 22953, 16771"
953,graph_PSS,"4653, 23519, 27880, 15237, 14120, 207, 5027, 974, 28205, 16085, 1810, 15799, 5599, 12086, 6014, 14899, 7747, 4969, 25094, 25908, 18239, 24774, 22325, 3420, 9321, 1474, 27623, 20251, 14322, 23518, 25524, 16292, 339, 27265, 4033, 17748, 11543, 956, 9833, 5973, 18214, 3254, 12991, 8480, 27092, 29609, 26652, 19730, 8711, 2835"
953,graph_POS,"3173, 16003, 4653, 23519, 17445, 27880, 15237, 14120, 207, 3233, 5027, 11640, 974, 28205, 27797, 16085, 1810, 15799, 5599, 12086, 6014, 14899, 7747, 4969, 25094, 25908, 18239, 24774, 29501, 18315, 16771, 22325, 27182, 3420, 9321, 1474, 27623, 26984, 20251, 29480, 5285, 14322, 12709, 23518, 15332, 25524, 29692, 16292, 19951, 14624"
953,graph_CMA,"18273, 17564, 3173, 16003, 5027, 20515, 2296, 4653, 14516, 17445, 27880, 28258, 17525, 28205, 207, 16507, 5069, 974, 9311, 9162, 23519, 20201, 15237, 14120, 11640, 3233, 27797, 4616, 14383, 2481, 28543, 29285, 21901, 16716, 16085, 24103, 1810, 14205, 25645, 15107, 29692, 15799, 11719, 21584, 19911, 25908, 21231, 18239, 22953, 16771"
953,LBF_PSS,"4653, 15237, 207, 673, 5027, 15799, 7747, 18185, 10469, 21764, 24313, 15776, 27880, 2296, 23519, 28205, 26775, 974, 18273, 3233, 14516, 14120, 9029, 9936, 12715, 5069, 19540, 17564, 28258, 27797, 15584, 11214, 20515, 17525, 12286, 16003, 27305, 3173, 10749, 2114, 24468, 29715, 9311, 13103, 23261, 17810, 25842, 845, 4062, 9162"
953,LBF_POS,"4653, 23519, 27880, 15237, 14120, 207, 5027, 974, 28205, 27797, 15799, 7747, 10469, 14516, 15776, 2296, 18185, 28258, 26775, 18273, 17564, 11214, 9936, 20515, 5069, 3233, 21764, 15584, 24313, 17525, 9029, 9311, 16003, 3173, 27305, 2114, 10749, 24468, 19540, 12286, 29715, 673, 13103, 23261, 17810, 845, 25842, 4062, 12715, 9162"
953,LBF_CMA,"18273, 17564, 3173, 16003, 5027, 2296, 20515, 4653, 14516, 27880, 28258, 28205, 17525, 5069, 207, 974, 9311, 23519, 9162, 15237, 14120, 3233, 27797, 15799, 7747, 10469, 15584, 845, 2114, 25842, 27305, 9936, 10749, 24468, 9029, 15776, 673, 12715, 24313, 12286, 18185, 19540, 21764, 26775, 23261, 11214, 13103, 17810, 29715, 4062"
953,OSF_PSS,"27880, 207, 673, 5027, 28205, 7747, 18185, 12715, 4653, 24313, 15776, 2296, 23519, 13541, 974, 18273, 3233, 15799, 14120, 9029, 9936, 10469, 5069, 19540, 17564, 28258, 21764, 26775, 15584, 1750, 20515, 17525, 12286, 16003, 27305, 27150, 3173, 27839, 17810, 2114, 17368, 10749, 24468, 14516, 11214, 9311, 29715, 18361, 6517, 13544"
953,OSF_POS,"4653, 23519, 27880, 15237, 14120, 207, 5027, 974, 28205, 27797, 15799, 7747, 10469, 14516, 15776, 2296, 18185, 28258, 26775, 13541, 18273, 17564, 11214, 9936, 20515, 5069, 3233, 21764, 15584, 1750, 24313, 17525, 10539, 9029, 9311, 16003, 3173, 27150, 27305, 27839, 2114, 10749, 17368, 24468, 19540, 12286, 29715, 673, 18361, 6517"
953,OSF_CMA,"18273, 17564, 3173, 16003, 5027, 2296, 20515, 4653, 14516, 27880, 28258, 28205, 17525, 5069, 207, 974, 9311, 23519, 9162, 15237, 14120, 3233, 27797, 15799, 7747, 10469, 15584, 845, 2114, 25842, 27305, 9936, 10749, 24468, 9029, 15776, 673, 12715, 24313, 12286, 18185, 19540, 21764, 26775, 13541, 23553, 23261, 17368, 11214, 13103"
953,Grid_PSS,"4653, 21080, 10706, 5027, 28205, 1810, 15799, 14899, 15510, 5599, 25908, 7747, 4969, 16771, 3420, 20251, 1474, 9321, 14534, 22325, 23518, 27623, 27265, 3271, 16292, 339, 4683, 18214, 27092, 28594, 8711, 15444, 956, 25063, 7409, 26652, 17016, 7425, 2111, 25645, 26420, 4027, 2160, 9305, 2485, 21764, 18861, 4315, 22953, 2481"
953,Grid_POS,"4653, 23519, 27880, 15237, 14120, 207, 5027, 974, 28205, 11640, 1810, 27797, 15799, 16085, 14899, 12086, 5599, 25908, 6014, 7747, 4969, 25094, 18239, 16771, 24774, 27182, 18315, 3420, 20251, 1474, 9321, 22325, 12709, 14322, 29480, 23518, 25524, 27623, 14624, 27265, 11543, 16292, 339, 14101, 4683, 3254, 18214, 27092, 4033, 17748"
953,Grid_CMA,"18273, 17564, 3173, 16003, 5027, 2296, 20515, 4653, 14516, 17445, 27880, 28258, 28205, 17525, 5069, 16507, 207, 974, 9311, 23519, 9162, 20201, 15237, 14120, 3233, 11640, 27797, 4616, 28543, 14383, 1810, 14205, 16716, 21901, 24103, 29285, 2481, 15799, 16085, 19911, 25532, 21231, 108, 21584, 25524, 25908, 4170, 14899, 25475, 16771"
573,graph_Exacts,"28901, 26559, 4876, 2994, 14807, 21407, 4776, 460, 22046, 8942, 24332, 20624, 27229, 7291, 12926, 14762, 24300, 28924, 2596, 21357, 7533, 19079, 29283, 21073, 8069, 25061, 17832, 25894, 6873, 10629, 15311, 7354, 25196, 23401, 479, 8703, 2271, 27962, 22620, 7328, 16685, 14980, 10905, 19385, 28965, 11129, 22545, 6236, 16141, 6955"
573,graph_PSS,"4876, 28901, 460, 22046, 4776, 8942, 26559, 24332, 14762, 15311, 8069, 6873, 14980, 11129, 6236, 16685, 28965, 18053, 2212, 21278, 7328, 14262, 24390, 8703, 26296, 24698, 6068, 17200, 21357, 21073, 18693, 24195, 25894, 5323, 17553, 27479, 26151, 28949, 13045, 26979, 27547, 5731, 17832, 11226, 20624, 19385, 28056, 24087, 21407, 2408"
